t,x,y,z,vx,vy,vz
17320,12600.5,4403.06,0,-2.24445,5.135,0
17330,12570.1,4473.81,0,-2.27353,5.12504,0
17340,12539.3,4544.43,0,-2.30257,5.11491,0
17350,12508.1,4614.91,0,-2.33158,5.1046,0
17360,12476.4,4685.25,0,-2.36055,5.09412,0
17370,12444.4,4755.45,0,-2.38948,5.08346,0
17380,12412,4825.51,0,-2.41837,5.07263,0
17390,12379.2,4895.42,0,-2.44722,5.06162,0
17400,12345.9,4965.18,0,-2.47602,5.05044,0
17410,12312.3,5034.79,0,-2.50479,5.03908,0
17420,12278.3,5104.25,0,-2.53351,5.02755,0
17430,12243.9,5173.55,0,-2.56218,5.01584,0
17440,12209.1,5242.69,0,-2.59081,5.00396,0
17450,12173.9,5311.67,0,-2.61938,4.9919,0
17460,12138.3,5380.49,0,-2.64791,4.97967,0
17470,12102.4,5449.15,0,-2.67639,4.96726,0
17480,12066,5517.63,0,-2.70482,4.95468,0
17490,12029.2,5585.95,0,-2.73319,4.94192,0
17500,11992.1,5654.09,0,-2.76151,4.92899,0
17510,11954.5,5722.05,0,-2.78977,4.91589,0
17520,11916.6,5789.84,0,-2.81798,4.90261,0
17530,11878.3,5857.45,0,-2.84612,4.88915,0
17540,11839.6,5924.88,0,-2.87421,4.87552,0
17550,11800.5,5992.12,0,-2.90224,4.86172,0
17560,11761,6059.18,0,-2.93021,4.84774,0
17570,11721.1,6126.04,0,-2.95811,4.83359,0
17580,11680.8,6192.72,0,-2.98595,4.81926,0
17590,11640.2,6259.2,0,-3.01373,4.80477,0
17600,11599.2,6325.48,0,-3.04143,4.7901,0
17610,11557.8,6391.56,0,-3.06907,4.77525,0
17620,11516,6457.44,0,-3.09665,4.76024,0
17630,11473.8,6523.12,0,-3.12415,4.74505,0
17640,11431.3,6588.59,0,-3.15158,4.72968,0
17650,11388.4,6653.85,0,-3.17893,4.71415,0
17660,11345.1,6718.91,0,-3.20621,4.69845,0
17670,11301.4,6783.74,0,-3.23342,4.68257,0
17680,11257.3,6848.37,0,-3.26055,4.66652,0
17690,11212.9,6912.77,0,-3.2876,4.6503,0
17700,11168.1,6976.96,0,-3.31458,4.63391,0
17710,11122.9,7040.92,0,-3.34147,4.61735,0
17720,11077.4,7104.65,0,-3.36828,4.60062,0
17730,11031.5,7168.16,0,-3.39501,4.58372,0
17740,10985.2,7231.44,0,-3.42166,4.56665,0
17750,10938.6,7294.49,0,-3.44822,4.54941,0
17760,10891.5,7357.3,0,-3.47469,4.53201,0
17770,10844.2,7419.88,0,-3.50108,4.51443,0
17780,10796.4,7482.21,0,-3.52737,4.49669,0
17790,10748.3,7544.31,0,-3.55358,4.47878,0
17800,10699.8,7606.16,0,-3.57969,4.4607,0
17810,10651,7667.76,0,-3.60571,4.44246,0
17820,10601.8,7729.12,0,-3.63164,4.42405,0
17830,10552.3,7790.23,0,-3.65747,4.40547,0
17840,10502.4,7851.08,0,-3.68321,4.38673,0
17850,10452.1,7911.68,0,-3.70885,4.36783,0
17860,10401.5,7972.02,0,-3.73438,4.34876,0
17870,10350.5,8032.1,0,-3.75982,4.32952,0
17880,10299.2,8091.92,0,-3.78516,4.31013,0
17890,10247.6,8151.47,0,-3.81039,4.29057,0
17900,10195.6,8210.76,0,-3.83552,4.27085,0
17910,10143.2,8269.78,0,-3.86055,4.25096,0
17920,10090.5,8328.53,0,-3.88546,4.23092,0
17930,10037.4,8387,0,-3.91027,4.21071,0
17940,9984.04,8445.2,0,-3.93497,4.19035,0
17950,9930.3,8503.13,0,-3.95957,4.16982,0
17960,9876.23,8560.77,0,-3.98404,4.14914,0
17970,9821.82,8618.13,0,-4.00841,4.1283,0
17980,9767.07,8675.2,0,-4.03266,4.1073,0
17990,9711.98,8731.99,0,-4.0568,4.08614,0
18000,9656.56,8788.49,0,-4.08082,4.06483,0
18010,9600.81,8844.71,0,-4.10473,4.04336,0
18020,9544.73,8900.62,0,-4.12851,4.02174,0
18030,9488.32,8956.25,0,-4.15218,3.99996,0
18040,9431.59,9011.57,0,-4.17572,3.97803,0
18050,9374.52,9066.6,0,-4.19914,3.95595,0
18060,9317.14,9121.32,0,-4.22244,3.93371,0
18070,9259.43,9175.74,0,-4.24561,3.91132,0
18080,9201.4,9229.86,0,-4.26866,3.88879,0
18090,9143.05,9283.67,0,-4.29158,3.8661,0
18100,9084.39,9337.17,0,-4.31437,3.84326,0
18110,9025.41,9390.35,0,-4.33703,3.82028,0
18120,8966.11,9443.23,0,-4.35956,3.79714,0
18130,8906.51,9495.78,0,-4.38196,3.77386,0
18140,8846.59,9548.02,0,-4.40423,3.75044,0
18150,8786.37,9599.94,0,-4.42636,3.72687,0
18160,8725.84,9651.54,0,-4.44836,3.70315,0
18170,8665,9702.81,0,-4.47022,3.67929,0
18180,8603.87,9753.76,0,-4.49194,3.65529,0
18190,8542.43,9804.38,0,-4.51352,3.63115,0
18200,8480.69,9854.67,0,-4.53497,3.60687,0
18210,8418.66,9904.63,0,-4.55627,3.58245,0
18220,8356.33,9954.25,0,-4.57743,3.55788,0
18230,8293.71,10003.5,0,-4.59845,3.53318,0
18240,8230.8,10052.5,0,-4.61932,3.50835,0
18250,8167.59,10101.1,0,-4.64005,3.48337,0
18260,8104.1,10149.4,0,-4.66063,3.45826,0
18270,8040.33,10197.3,0,-4.68107,3.43302,0
18280,7976.27,10244.9,0,-4.70135,3.40764,0
18290,7911.93,10292.1,0,-4.72149,3.38213,0
18300,7847.32,10339,0,-4.74148,3.35649,0
18310,7782.42,10385.5,0,-4.76131,3.33072,0
18320,7717.25,10431.7,0,-4.78099,3.30482,0
18330,7651.81,10477.6,0,-4.80052,3.2788,0
18340,7586.1,10523,0,-4.81989,3.25264,0
18350,7520.11,10568.1,0,-4.8391,3.22636,0
18360,7453.86,10612.9,0,-4.85816,3.19995,0
18370,7387.35,10657.3,0,-4.87706,3.17342,0
18380,7320.58,10701.3,0,-4.89581,3.14677,0
18390,7253.54,10745,0,-4.91439,3.11999,0
18400,7186.25,10788.3,0,-4.93281,3.0931,0
18410,7118.7,10831.2,0,-4.95107,3.06608,0
18420,7050.9,10873.8,0,-4.96916,3.03895,0
18430,6982.84,10916,0,-4.9871,3.0117,0
18440,6914.54,10957.8,0,-5.00487,2.98433,0
18450,6845.99,10999.2,0,-5.02247,2.95684,0
18460,6777.19,11040.3,0,-5.0399,2.92925,0
18470,6708.16,11081,0,-5.05717,2.90154,0
18480,6638.88,11121.3,0,-5.07427,2.87372,0
18490,6569.37,11161.2,0,-5.0912,2.84578,0
18500,6499.62,11200.8,0,-5.10796,2.81774,0
18510,6429.64,11240,0,-5.12455,2.78959,0
18520,6359.42,11278.7,0,-5.14097,2.76134,0
18530,6288.98,11317.1,0,-5.15721,2.73298,0
18540,6218.31,11355.1,0,-5.17329,2.70451,0
18550,6147.42,11392.7,0,-5.18918,2.67594,0
18560,6076.31,11430,0,-5.2049,2.64727,0
18570,6004.98,11466.8,0,-5.22045,2.6185,0
18580,5933.43,11503.2,0,-5.23582,2.58963,0
18590,5861.67,11539.3,0,-5.25101,2.56066,0
18600,5789.7,11574.9,0,-5.26602,2.5316,0
18610,5717.52,11610.2,0,-5.28085,2.50244,0
18620,5645.13,11645,0,-5.29551,2.47318,0
18630,5572.54,11679.5,0,-5.30998,2.44384,0
18640,5499.74,11713.5,0,-5.32427,2.4144,0
18650,5426.75,11747.1,0,-5.33838,2.38487,0
18660,5353.56,11780.4,0,-5.35231,2.35525,0
18670,5280.17,11813.2,0,-5.36605,2.32555,0
18680,5206.6,11845.6,0,-5.37961,2.29576,0
18690,5132.83,11877.6,0,-5.39298,2.26588,0
18700,5058.88,11909.2,0,-5.40617,2.23592,0
18710,4984.74,11940.4,0,-5.41917,2.20588,0
18720,4910.43,11971.2,0,-5.43199,2.17576,0
18730,4835.93,12001.6,0,-5.44462,2.14556,0
18740,4761.26,12031.5,0,-5.45706,2.11528,0
18750,4686.41,12061.1,0,-5.46931,2.08493,0
18760,4611.39,12090.2,0,-5.48137,2.0545,0
18770,4536.2,12118.9,0,-5.49324,2.02399,0
18780,4460.85,12147.2,0,-5.50492,1.99342,0
18790,4385.33,12175.1,0,-5.51641,1.96277,0
18800,4309.66,12202.5,0,-5.52771,1.93206,0
18810,4233.82,12229.5,0,-5.53882,1.90127,0
18820,4157.83,12256.1,0,-5.54974,1.87042,0
18830,4081.68,12282.3,0,-5.56046,1.83951,0
18840,4005.39,12308.1,0,-5.57099,1.80853,0
18850,3928.95,12333.4,0,-5.58132,1.77749,0
18860,3852.36,12358.3,0,-5.59146,1.74639,0
18870,3775.63,12382.8,0,-5.60141,1.71522,0
18880,3698.76,12406.8,0,-5.61116,1.68401,0
18890,3621.75,12430.5,0,-5.62072,1.65273,0
18900,3544.61,12453.7,0,-5.63008,1.6214,0
18910,3467.34,12476.4,0,-5.63924,1.59002,0
18920,3389.94,12498.8,0,-5.6482,1.55858,0
18930,3312.41,12520.7,0,-5.65697,1.5271,0
18940,3234.76,12542.1,0,-5.66555,1.49556,0
18950,3156.99,12563.2,0,-5.67392,1.46398,0
18960,3079.1,12583.8,0,-5.6821,1.43236,0
18970,3001.09,12603.9,0,-5.69007,1.40068,0
18980,2922.98,12623.7,0,-5.69785,1.36897,0
18990,2844.75,12643,0,-5.70543,1.33721,0
19000,2766.41,12661.8,0,-5.71282,1.30542,0
19010,2687.97,12680.3,0,-5.72,1.27358,0
19020,2609.43,12698.2,0,-5.72698,1.24171,0
19030,2530.79,12715.8,0,-5.73376,1.2098,0
19040,2452.05,12732.9,0,-5.74035,1.17786,0
19050,2373.22,12749.6,0,-5.74673,1.14589,0
19060,2294.3,12765.8,0,-5.75291,1.11389,0
19070,2215.29,12781.6,0,-5.75889,1.08185,0
19080,2136.2,12797,0,-5.76467,1.04979,0
19090,2057.02,12811.9,0,-5.77025,1.01771,0
19100,1977.77,12826.4,0,-5.77563,0.985594,0
19110,1898.43,12840.4,0,-5.78081,0.953458,0
19120,1819.03,12854,0,-5.78579,0.921301,0
19130,1739.55,12867.1,0,-5.79056,0.889124,0
19140,1660,12879.8,0,-5.79514,0.856928,0
19150,1580.39,12892.1,0,-5.79951,0.824715,0
19160,1500.71,12903.9,0,-5.80368,0.792486,0
19170,1420.97,12915.3,0,-5.80765,0.760244,0
19180,1341.18,12926.3,0,-5.81142,0.727988,0
19190,1261.33,12936.7,0,-5.81499,0.695721,0
19200,1181.43,12946.8,0,-5.81836,0.663445,0
19210,1101.47,12956.4,0,-5.82153,0.631161,0
19220,1021.48,12965.6,0,-5.82449,0.598869,0
19230,941.435,12974.3,0,-5.82726,0.566573,0
19240,861.353,12982.6,0,-5.82982,0.534274,0
19250,781.232,12990.4,0,-5.83218,0.501972,0
19260,701.076,12997.8,0,-5.83434,0.46967,0
19270,620.887,13004.7,0,-5.8363,0.437368,0
19280,540.668,13011.2,0,-5.83806,0.405069,0
19290,460.422,13017.3,0,-5.83962,0.372774,0
19300,380.151,13022.9,0,-5.84098,0.340484,0
19310,299.859,13028,0,-5.84214,0.308202,0
19320,219.547,13032.8,0,-5.8431,0.275927,0
19330,139.22,13037,0,-5.84387,0.243663,0
19340,58.879,13040.9,0,-5.84443,0.211409,0
19350,-21.4726,13044.3,0,-5.84479,0.179169,0
19360,-101.832,13047.2,0,-5.84495,0.146943,0
19370,-182.197,13049.7,0,-5.84492,0.114733,0
19380,-262.564,13051.8,0,-5.84469,0.0825397,0
19390,-342.931,13053.4,0,-5.84425,0.0503653,0
19400,-423.296,13054.6,0,-5.84363,0.018211,0
19410,-503.654,13055.3,0,-5.8428,-0.0139217,0
19420,-584.004,13055.6,0,-5.84178,-0.0460313,0
19430,-664.343,13055.4,0,-5.84056,-0.0781165,0
19440,-744.668,13054.9,0,-5.83914,-0.110176,0
19450,-824.977,13053.8,0,-5.83753,-0.142208,0
19460,-905.266,13052.3,0,-5.83572,-0.174211,0
19470,-985.534,13050.4,0,-5.83372,-0.206184,0
19480,-1065.78,13048.1,0,-5.83152,-0.238125,0
19490,-1145.99,13045.3,0,-5.82913,-0.270033,0
19500,-1226.18,13042,0,-5.82655,-0.301907,0
19510,-1306.33,13038.4,0,-5.82377,-0.333745,0
19520,-1386.45,13034.3,0,-5.8208,-0.365546,0
19530,-1466.53,13029.7,0,-5.81763,-0.397309,0
19540,-1546.57,13024.7,0,-5.81427,-0.429031,0
19550,-1626.56,13019.3,0,-5.81073,-0.460712,0
19560,-1706.51,13013.4,0,-5.80699,-0.49235,0
19570,-1786.41,13007.1,0,-5.80306,-0.523944,0
19580,-1866.26,13000.4,0,-5.79894,-0.555493,0
19590,-1946.06,12993.3,0,-5.79463,-0.586995,0
19600,-2025.8,12985.7,0,-5.79013,-0.618449,0
19610,-2105.48,12977.6,0,-5.78545,-0.649854,0
19620,-2185.1,12969.2,0,-5.78058,-0.681208,0
19630,-2264.66,12960.3,0,-5.77551,-0.712509,0
19640,-2344.15,12950.9,0,-5.77027,-0.743758,0
19650,-2423.56,12941.2,0,-5.76484,-0.774951,0
19660,-2502.91,12931,0,-5.75922,-0.806089,0
19670,-2582.18,12920.4,0,-5.75341,-0.83717,0
19680,-2661.38,12909.3,0,-5.74743,-0.868191,0
19690,-2740.5,12897.9,0,-5.74126,-0.899154,0
19700,-2819.53,12886,0,-5.73491,-0.930055,0
19710,-2898.48,12873.6,0,-5.72837,-0.960894,0
19720,-2977.34,12860.9,0,-5.72166,-0.991669,0
19730,-3056.11,12847.7,0,-5.71476,-1.02238,0
19740,-3134.8,12834.1,0,-5.70768,-1.05302,0
19750,-3213.38,12820.1,0,-5.70043,-1.0836,0
19760,-3291.87,12805.7,0,-5.69299,-1.11411,0
19770,-3370.26,12790.8,0,-5.68538,-1.14455,0
19780,-3448.55,12775.5,0,-5.67759,-1.17492,0
19790,-3526.73,12759.8,0,-5.66963,-1.20521,0
19800,-3604.81,12743.7,0,-5.66149,-1.23544,0
19810,-3682.77,12727.2,0,-5.65317,-1.26559,0
19820,-3760.63,12710.2,0,-5.64468,-1.29566,0
19830,-3838.37,12692.9,0,-5.63602,-1.32566,0
19840,-3915.99,12675.1,0,-5.62719,-1.35558,0
19850,-3993.5,12656.9,0,-5.61818,-1.38542,0
19860,-4070.88,12638.3,0,-5.60901,-1.41518,0
19870,-4148.14,12619.3,0,-5.59966,-1.44485,0
19880,-4225.28,12599.8,0,-5.59014,-1.47445,0
19890,-4302.29,12580,0,-5.58046,-1.50396,0
19900,-4379.16,12559.8,0,-5.57061,-1.53339,0
19910,-4455.9,12539.1,0,-5.56059,-1.56274,0
19920,-4532.51,12518.1,0,-5.55041,-1.592,0
19930,-4608.98,12496.6,0,-5.54006,-1.62117,0
19940,-4685.31,12474.8,0,-5.52955,-1.65025,0
19950,-4761.5,12452.5,0,-5.51888,-1.67924,0
19960,-4837.55,12429.9,0,-5.50804,-1.70814,0
19970,-4913.44,12406.8,0,-5.49704,-1.73695,0
19980,-4989.19,12383.4,0,-5.48588,-1.76567,0
19990,-5064.79,12359.5,0,-5.47457,-1.79429,0
20000,-5140.23,12335.3,0,-5.46309,-1.82282,0
20010,-5215.52,12310.7,0,-5.45146,-1.85125,0
20020,-5290.65,12285.6,0,-5.43967,-1.87959,0
20030,-5365.63,12260.2,0,-5.42772,-1.90783,0
20040,-5440.44,12234.4,0,-5.41562,-1.93597,0
20050,-5515.08,12208.2,0,-5.40337,-1.96401,0
20060,-5589.56,12181.6,0,-5.39096,-1.99195,0
20070,-5663.87,12154.6,0,-5.3784,-2.01979,0
20080,-5738.01,12127.3,0,-5.36569,-2.04753,0
20090,-5811.98,12099.6,0,-5.35283,-2.07517,0
20100,-5885.77,12071.4,0,-5.33982,-2.1027,0
20110,-5959.39,12042.9,0,-5.32667,-2.13013,0
20120,-6032.83,12014.1,0,-5.31336,-2.15745,0
20130,-6106.09,11984.8,0,-5.29992,-2.18466,0
20140,-6179.16,11955.2,0,-5.28632,-2.21177,0
20150,-6252.05,11925.2,0,-5.27258,-2.23877,0
20160,-6324.76,11894.8,0,-5.2587,-2.26567,0
20170,-6397.27,11864,0,-5.24468,-2.29245,0
20180,-6469.59,11832.9,0,-5.23051,-2.31912,0
20190,-6541.73,11801.4,0,-5.21621,-2.34568,0
20200,-6613.66,11769.6,0,-5.20177,-2.37213,0
20210,-6685.4,11737.4,0,-5.18719,-2.39847,0
20220,-6756.95,11704.8,0,-5.17247,-2.4247,0
20230,-6828.29,11671.8,0,-5.15762,-2.45081,0
20240,-6899.43,11638.5,0,-5.14263,-2.4768,0
20250,-6970.36,11604.9,0,-5.12751,-2.50268,0
20260,-7041.09,11570.8,0,-5.11225,-2.52845,0
20270,-7111.61,11536.5,0,-5.09686,-2.55409,0
20280,-7181.93,11501.7,0,-5.08135,-2.57962,0
20290,-7252.03,11466.6,0,-5.0657,-2.60504,0
20300,-7321.91,11431.2,0,-5.04993,-2.63033,0
20310,-7391.59,11395.4,0,-5.03402,-2.6555,0
20320,-7461.04,11359.3,0,-5.018,-2.68056,0
20330,-7530.28,11322.8,0,-5.00184,-2.70549,0
20340,-7599.3,11286,0,-4.98556,-2.7303,0
20350,-7668.09,11248.8,0,-4.96916,-2.75499,0
20360,-7736.66,11211.3,0,-4.95264,-2.77956,0
20370,-7805.01,11173.4,0,-4.93599,-2.80401,0
20380,-7873.13,11135.3,0,-4.91923,-2.82833,0
20390,-7941.02,11096.7,0,-4.90235,-2.85253,0
20400,-8008.68,11057.9,0,-4.88534,-2.8766,0
20410,-8076.11,11018.7,0,-4.86823,-2.90055,0
20420,-8143.3,10979.2,0,-4.85099,-2.92437,0
20430,-8210.26,10939.3,0,-4.83364,-2.94807,0
20440,-8276.98,10899.1,0,-4.81618,-2.97163,0
20450,-8343.47,10858.6,0,-4.79861,-2.99508,0
20460,-8409.71,10817.8,0,-4.78092,-3.01839,0
20470,-8475.71,10776.6,0,-4.76312,-3.04158,0
20480,-8541.47,10735.2,0,-4.74522,-3.06464,0
20490,-8606.99,10693.4,0,-4.7272,-3.08757,0
20500,-8672.26,10651.3,0,-4.70908,-3.11037,0
20510,-8737.28,10608.8,0,-4.69086,-3.13303,0
20520,-8802.05,10566.1,0,-4.67252,-3.15557,0
20530,-8866.57,10523,0,-4.65409,-3.17798,0
20540,-8930.84,10479.7,0,-4.63555,-3.20026,0
20550,-8994.86,10436,0,-4.61691,-3.22241,0
20560,-9058.62,10392,0,-4.59817,-3.24442,0
20570,-9122.12,10347.8,0,-4.57933,-3.2663,0
20580,-9185.37,10303.2,0,-4.56039,-3.28805,0
20590,-9248.36,10258.3,0,-4.54135,-3.30967,0
20600,-9311.09,10213.1,0,-4.52222,-3.33115,0
20610,-9373.56,10167.6,0,-4.50299,-3.3525,0
20620,-9435.76,10121.9,0,-4.48367,-3.37372,0
20630,-9497.7,10075.8,0,-4.46425,-3.3948,0
20640,-9559.38,10029.4,0,-4.44474,-3.41575,0
20650,-9620.78,9982.77,0,-4.42515,-3.43656,0
20660,-9681.92,9935.83,0,-4.40546,-3.45724,0
20670,-9742.79,9888.61,0,-4.38568,-3.47778,0
20680,-9803.39,9841.1,0,-4.36581,-3.49819,0
20690,-9863.72,9793.3,0,-4.34586,-3.51846,0
20700,-9923.77,9745.23,0,-4.32583,-3.5386,0
20710,-9983.55,9696.88,0,-4.3057,-3.5586,0
20720,-10043.1,9648.25,0,-4.2855,-3.57846,0
20730,-10102.3,9599.34,0,-4.26521,-3.59819,0
20740,-10161.2,9550.16,0,-4.24484,-3.61777,0
20750,-10219.9,9500.71,0,-4.22439,-3.63723,0
20760,-10278.3,9450.99,0,-4.20386,-3.65654,0
20770,-10336.4,9401.01,0,-4.18325,-3.67572,0
20780,-10394.2,9350.75,0,-4.16257,-3.69476,0
20790,-10451.8,9300.24,0,-4.14181,-3.71366,0
20800,-10509,9249.46,0,-4.12097,-3.73242,0
20810,-10566,9198.42,0,-4.10006,-3.75105,0
20820,-10622.7,9147.12,0,-4.07907,-3.76954,0
20830,-10679.1,9095.57,0,-4.05802,-3.78789,0
20840,-10735.2,9043.76,0,-4.03689,-3.8061,0
20850,-10791.1,8991.7,0,-4.01569,-3.82417,0
20860,-10846.6,8939.39,0,-3.99443,-3.8421,0
20870,-10901.8,8886.83,0,-3.97309,-3.8599,0
20880,-10956.8,8834.02,0,-3.95169,-3.87755,0
20890,-11011.4,8780.97,0,-3.93023,-3.89507,0
20900,-11065.8,8727.68,0,-3.90869,-3.91245,0
20910,-11119.9,8674.14,0,-3.8871,-3.92969,0
20920,-11173.6,8620.37,0,-3.86544,-3.94679,0
20930,-11227.1,8566.36,0,-3.84372,-3.96375,0
20940,-11280.3,8512.11,0,-3.82194,-3.98057,0
20950,-11333.2,8457.63,0,-3.80009,-3.99726,0
20960,-11385.7,8402.92,0,-3.77819,-4.0138,0
20970,-11438,8347.98,0,-3.75623,-4.0302,0
20980,-11490,8292.81,0,-3.73422,-4.04647,0
20990,-11541.7,8237.42,0,-3.71215,-4.0626,0
21000,-11593,8181.8,0,-3.69002,-4.07858,0
21010,-11644.1,8125.96,0,-3.66784,-4.09443,0
21020,-11694.9,8069.9,0,-3.6456,-4.11014,0
21030,-11745.3,8013.62,0,-3.62332,-4.12571,0
21040,-11795.5,7957.13,0,-3.60098,-4.14114,0
21050,-11845.3,7900.42,0,-3.57859,-4.15643,0
21060,-11894.9,7843.5,0,-3.55615,-4.17158,0
21070,-11944.1,7786.36,0,-3.53367,-4.18659,0
21080,-11993,7729.03,0,-3.51113,-4.20147,0
21090,-12041.7,7671.48,0,-3.48855,-4.2162,0
21100,-12090,7613.73,0,-3.46593,-4.2308,0
21110,-12138,7555.77,0,-3.44326,-4.24526,0
21120,-12185.6,7497.62,0,-3.42054,-4.25958,0
21130,-12233,7439.26,0,-3.39779,-4.27376,0
21140,-12280.1,7380.71,0,-3.37499,-4.2878,0
21150,-12326.8,7321.97,0,-3.35215,-4.30171,0
21160,-12373.3,7263.03,0,-3.32927,-4.31547,0
21170,-12419.4,7203.9,0,-3.30635,-4.3291,0
21180,-12465.2,7144.58,0,-3.28339,-4.34259,0
21190,-12510.7,7085.07,0,-3.2604,-4.35595,0
21200,-12555.9,7025.38,0,-3.23737,-4.36916,0
21210,-12600.7,6965.5,0,-3.2143,-4.38224,0
21220,-12645.3,6905.44,0,-3.1912,-4.39518,0
21230,-12689.5,6845.2,0,-3.16807,-4.40798,0
21240,-12733.4,6784.78,0,-3.1449,-4.42065,0
21250,-12777,6724.19,0,-3.1217,-4.43318,0
21260,-12820.3,6663.42,0,-3.09847,-4.44557,0
21270,-12863.2,6602.48,0,-3.0752,-4.45783,0
21280,-12905.8,6541.37,0,-3.05191,-4.46995,0
21290,-12948.1,6480.09,0,-3.02859,-4.48193,0
21300,-12990.1,6418.65,0,-3.00524,-4.49378,0
21310,-13031.8,6357.04,0,-2.98187,-4.50549,0
21320,-13073.2,6295.26,0,-2.95847,-4.51707,0
21330,-13114.2,6233.33,0,-2.93504,-4.52851,0
21340,-13154.9,6171.23,0,-2.91159,-4.53982,0
21350,-13195.3,6108.98,0,-2.88811,-4.55099,0
21360,-13235.4,6046.57,0,-2.86462,-4.56203,0
21370,-13275.1,5984.01,0,-2.8411,-4.57293,0
21380,-13314.5,5921.29,0,-2.81756,-4.5837,0
21390,-13353.6,5858.43,0,-2.79399,-4.59433,0
21400,-13392.4,5795.42,0,-2.77041,-4.60483,0
21410,-13430.8,5732.26,0,-2.74681,-4.6152,0
21420,-13468.9,5668.96,0,-2.72319,-4.62543,0
21430,-13506.7,5605.51,0,-2.69956,-4.63553,0
21440,-13544.2,5541.93,0,-2.6759,-4.6455,0
21450,-13581.4,5478.2,0,-2.65224,-4.65534,0
21460,-13618.2,5414.34,0,-2.62855,-4.66504,0
21470,-13654.7,5350.34,0,-2.60485,-4.67461,0
21480,-13690.9,5286.21,0,-2.58114,-4.68405,0
21490,-13726.7,5221.94,0,-2.55742,-4.69336,0
21500,-13762.2,5157.55,0,-2.53368,-4.70254,0
21510,-13797.4,5093.03,0,-2.50993,-4.71159,0
21520,-13832.3,5028.38,0,-2.48617,-4.7205,0
21530,-13866.8,4963.61,0,-2.46241,-4.72929,0
21540,-13901,4898.71,0,-2.43863,-4.73795,0
21550,-13934.9,4833.7,0,-2.41484,-4.74647,0
21560,-13968.5,4768.56,0,-2.39105,-4.75487,0
21570,-14001.7,4703.31,0,-2.36725,-4.76314,0
21580,-14034.6,4637.94,0,-2.34344,-4.77128,0
21590,-14067.2,4572.46,0,-2.31963,-4.77929,0
21600,-14099.5,4506.86,0,-2.29581,-4.78717,0
21610,-14131.4,4441.16,0,-2.27199,-4.79493,0
21620,-14163,4375.34,0,-2.24816,-4.80255,0
21630,-14194.3,4309.42,0,-2.22434,-4.81005,0
21640,-14225.2,4243.4,0,-2.20051,-4.81743,0
21650,-14255.8,4177.27,0,-2.17667,-4.82468,0
21660,-14286.1,4111.04,0,-2.15284,-4.8318,0
21670,-14316.1,4044.71,0,-2.12901,-4.83879,0
21680,-14345.7,3978.28,0,-2.10518,-4.84566,0
21690,-14375,3911.76,0,-2.08134,-4.85241,0
21700,-14404,3845.14,0,-2.05751,-4.85903,0
21710,-14432.6,3778.43,0,-2.03369,-4.86552,0
21720,-14460.9,3711.62,0,-2.00986,-4.87189,0
21730,-14488.9,3644.73,0,-1.98604,-4.87814,0
21740,-14516.6,3577.75,0,-1.96223,-4.88427,0
21750,-14543.9,3510.68,0,-1.93841,-4.89027,0
21760,-14570.9,3443.53,0,-1.91461,-4.89615,0
21770,-14597.6,3376.3,0,-1.89081,-4.9019,0
21780,-14624,3308.99,0,-1.86701,-4.90754,0
21790,-14650,3241.59,0,-1.84323,-4.91305,0
21800,-14675.7,3174.12,0,-1.81945,-4.91844,0
21810,-14701.1,3106.57,0,-1.79568,-4.92371,0
21820,-14726.1,3038.95,0,-1.77192,-4.92886,0
21830,-14750.9,2971.26,0,-1.74817,-4.93389,0
21840,-14775.2,2903.49,0,-1.72443,-4.9388,0
21850,-14799.3,2835.66,0,-1.7007,-4.94359,0
21860,-14823.1,2767.76,0,-1.67698,-4.94826,0
21870,-14846.5,2699.79,0,-1.65327,-4.95282,0
21880,-14869.6,2631.76,0,-1.62958,-4.95725,0
21890,-14892.3,2563.66,0,-1.60589,-4.96157,0
21900,-14914.8,2495.51,0,-1.58223,-4.96577,0
21910,-14936.9,2427.29,0,-1.55857,-4.96985,0
21920,-14958.7,2359.02,0,-1.53493,-4.97382,0
21930,-14980.1,2290.69,0,-1.51131,-4.97767,0
21940,-15001.2,2222.3,0,-1.4877,-4.9814,0
21950,-15022.1,2153.86,0,-1.46411,-4.98502,0
21960,-15042.5,2085.37,0,-1.44053,-4.98852,0
21970,-15062.7,2016.83,0,-1.41698,-4.99191,0
21980,-15082.5,1948.25,0,-1.39344,-4.99519,0
21990,-15102.1,1879.61,0,-1.36991,-4.99835,0
22000,-15121.2,1810.93,0,-1.34641,-5.00139,0
22010,-15140.1,1742.21,0,-1.32293,-5.00432,0
22020,-15158.7,1673.45,0,-1.29946,-5.00715,0
22030,-15176.9,1604.64,0,-1.27602,-5.00985,0
22040,-15194.8,1535.8,0,-1.25259,-5.01245,0
22050,-15212.3,1466.91,0,-1.22919,-5.01493,0
22060,-15229.6,1398,0,-1.20581,-5.01731,0
22070,-15246.5,1329.04,0,-1.18245,-5.01957,0
22080,-15263.1,1260.06,0,-1.15912,-5.02172,0
22090,-15279.4,1191.04,0,-1.1358,-5.02376,0
22100,-15295.4,1122,0,-1.11251,-5.0257,0
22110,-15311,1052.92,0,-1.08925,-5.02752,0
22120,-15326.4,983.824,0,-1.06601,-5.02924,0
22130,-15341.4,914.698,0,-1.04279,-5.03084,0
22140,-15356.1,845.548,0,-1.0196,-5.03234,0
22150,-15370.4,776.377,0,-0.996437,-5.03373,0
